Date,Time (est),Month,DayOfWeek,Temperature,Relative Humidity,Dwpt
17,8:54,7,6,80,62,30.02
17,9:54,7,6,83,55,30.01
17,10:54,7,6,82,56,30
17,11:54,7,6,83,53,30
17,12:54,7,6,82,55,29.98
17,13:54,7,6,81,62,29.98
17,14:54,7,6,83,49,29.98
17,15:54,7,6,86,48,29.97
17,16:54,7,6,84,53,29.96
17,17:54,7,6,83,53,29.97
17,18:54,7,6,79,58,29.98
17,19:54,7,6,78,58,30
17,20:54,7,6,77,62,30.01
17,21:54,7,6,74,71,30.01
17,22:54,7,6,72,79,30.01
17,23:54,7,6,73,81,30.01
18,0:54,7,0,70,90,30.01
18,1:54,7,0,71,94,30.01
18,2:54,7,0,71,94,30
18,3:54,7,0,71,94,30
18,4:54,7,0,69,96,30
18,5:54,7,0,71,94,29.99
18,6:54,7,0,73,87,29.99
18,7:54,7,0,77,77,29.99
18,8:54,7,0,79,72,29.98
18,9:54,7,0,81,69,29.96
18,10:54,7,0,81,69,29.95
18,11:54,7,0,80,76,29.93
18,12:54,7,0,80,79,29.92
18,13:54,7,0,80,74,29.89
18,14:54,7,0,79,79,29.88
18,15:54,7,0,76,97,29.86
18,16:54,7,0,74,97,29.82
18,17:54,7,0,75,94,29.8
18,18:54,7,0,76,91,29.78
18,19:54,7,0,75,94,29.75
18,20:54,7,0,75,90,29.72
18,21:54,7,0,75,88,29.71
18,22:54,7,0,75,88,29.7
18,23:54,7,0,75,88,29.67
19,0:54,7,1,74,94,29.65
19,1:54,7,1,75,90,29.61
19,2:54,7,1,75,88,29.59
19,3:54,7,1,74,88,29.58
19,4:54,7,1,74,85,29.59
19,5:54,7,1,75,76,29.59
19,6:54,7,1,77,69,29.61
19,7:54,7,1,80,62,29.63
19,8:54,7,1,82,56,29.65
19,9:54,7,1,85,50,29.66
19,10:54,7,1,88,45,29.65
19,11:54,7,1,90,41,29.66
19,12:54,7,1,92,40,29.64
19,13:54,7,1,92,37,29.64
19,14:54,7,1,92,38,29.64
19,15:54,7,1,91,38,29.63
19,16:54,7,1,89,41,29.64
19,17:54,7,1,88,43,29.65
19,18:54,7,1,86,48,29.66
19,19:54,7,1,85,51,29.67
19,20:54,7,1,84,53,29.69
19,21:54,7,1,83,55,29.7
19,22:54,7,1,83,55,29.71
19,23:54,7,1,81,58,29.72
20,0:54,7,2,80,60,29.71
20,1:54,7,2,79,62,29.71
20,2:54,7,2,79,65,29.71
20,3:54,7,2,77,71,29.71
20,4:54,7,2,79,67,29.72
20,5:54,7,2,79,67,29.72
20,6:54,7,2,83,61,29.72
20,7:54,7,2,86,57,29.73
20,8:54,7,2,88,52,29.73
20,9:54,7,2,89,50,29.73
20,10:54,7,2,89,52,29.72
20,11:54,7,2,91,49,29.72
20,12:54,7,2,88,55,29.71
20,13:54,7,2,87,53,29.7
20,14:54,7,2,85,59,29.69
20,15:54,7,2,86,55,29.68
20,16:54,7,2,86,55,29.67
20,17:54,7,2,83,59,29.68
20,18:54,7,2,82,60,29.68
20,19:54,7,2,86,59,29.7
20,20:54,7,2,84,65,29.71
20,21:54,7,2,81,72,29.72
20,22:54,7,2,78,76,29.71
20,23:54,7,2,77,82,29.7
21,0:54,7,3,76,82,29.69
21,1:54,7,3,74,85,29.69
21,2:54,7,3,74,82,29.69
21,3:54,7,3,72,87,29.69
21,4:54,7,3,73,87,29.69
21,5:54,7,3,75,84,29.68
21,6:54,7,3,78,79,29.69
21,7:54,7,3,81,72,29.69
21,8:54,7,3,86,61,29.69
21,9:54,7,3,89,52,29.68
21,10:54,7,3,91,52,29.67
21,11:54,7,3,92,51,29.65
21,12:54,7,3,94,48,29.62
21,13:54,7,3,94,48,29.61
21,14:54,7,3,92,51,29.6
21,15:54,7,3,88,59,29.6
21,16:54,7,3,87,63,29.6
21,17:54,7,3,85,68,29.61
21,18:54,7,3,81,77,29.62
21,19:54,7,3,81,79,29.65
21,20:54,7,3,80,82,29.67
21,21:54,7,3,80,79,29.67
21,22:54,7,3,80,79,29.68
21,23:54,7,3,81,69,29.69
22,0:54,7,4,81,62,29.7
22,1:54,7,4,80,62,29.72
22,2:54,7,4,79,65,29.74
22,3:54,7,4,78,64,29.76
22,4:54,7,4,75,74,29.78
22,5:54,7,4,79,65,29.8
22,6:54,7,4,82,56,29.82
22,7:54,7,4,84,51,29.83
22,8:54,7,4,87,42,29.83
22,9:54,7,4,89,38,29.85
22,10:54,7,4,91,33,29.84
22,11:54,7,4,89,36,29.84
22,12:54,7,4,90,35,29.84
22,13:54,7,4,89,36,29.83
22,14:54,7,4,86,40,29.83
22,15:54,7,4,83,49,29.83
22,16:54,7,4,93,27,29.82
22,17:54,7,4,91,31,29.83
22,18:54,7,4,90,33,29.85
22,19:54,7,4,87,40,29.87
22,20:54,7,4,85,48,29.89
22,21:54,7,4,83,55,29.9
22,22:54,7,4,80,60,29.91
22,23:54,7,4,79,65,29.91
23,0:54,7,5,79,65,29.91
23,1:54,7,5,77,69,29.91
23,2:54,7,5,77,69,29.92
23,3:54,7,5,77,69,29.93
23,4:54,7,5,77,69,29.95
23,5:54,7,5,79,65,29.96
23,6:54,7,5,81,61,29.96
23,7:54,7,5,84,51,29.96
23,8:54,7,5,86,46,29.97
23,9:54,7,5,89,39,29.96
23,10:54,7,5,88,43,29.96
23,11:54,7,5,91,35,29.96
23,12:54,7,5,87,46,29.96
23,13:54,7,5,87,45,29.95
23,14:54,7,5,86,45,29.94
23,15:54,7,5,89,36,29.93
23,16:54,7,5,86,48,29.92
23,17:54,7,5,93,27,29.94
23,18:54,7,5,91,32,29.95
23,19:54,7,5,89,34,29.95
23,20:54,7,5,83,46,29.98
23,21:54,7,5,84,48,29.98
23,22:54,7,5,83,49,29.98
23,23:54,7,5,79,56,29.98
24,0:54,7,6,79,58,29.98
24,1:54,7,6,75,66,29.97
24,2:54,7,6,73,74,29.98
24,3:54,7,6,73,74,29.98
24,4:54,7,6,76,69,29.97
24,5:54,7,6,79,65,29.96
24,6:54,7,6,82,63,29.96
24,7:54,7,6,87,51,29.97
24,8:54,7,6,89,50,29.98
24,9:54,7,6,94,40,29.96
24,10:54,7,6,96,35,29.93
24,11:54,7,6,98,28,29.91
24,12:54,7,6,99,27,29.89
24,13:54,7,6,98,24,29.87
24,14:54,7,6,98,25,29.86
24,15:54,7,6,97,30,29.85
24,16:54,7,6,95,31,29.85
24,17:54,7,6,93,36,29.86
24,18:54,7,6,89,47,29.87
24,19:54,7,6,87,50,29.88
24,20:54,7,6,82,65,29.9
24,21:54,7,6,83,63,29.89
24,22:54,7,6,83,65,29.87
24,23:54,7,6,82,69,29.85
25,0:54,7,0,81,72,29.85
25,1:54,7,0,81,72,29.85
25,2:54,7,0,79,79,29.85
25,3:54,7,0,79,82,29.84
25,4:54,7,0,78,85,29.83
25,5:54,7,0,79,85,29.82
25,6:54,7,0,82,77,29.82
25,7:54,7,0,84,72,29.82
25,8:54,7,0,87,63,29.82
25,9:54,7,0,88,61,29.82
25,10:54,7,0,89,57,29.81
25,11:54,7,0,88,61,29.79
25,12:54,7,0,88,61,29.78
25,13:54,7,0,86,65,29.78
25,14:54,7,0,89,55,29.77
25,15:54,7,0,88,55,29.77
25,16:54,7,0,89,53,29.77
25,17:54,7,0,87,57,29.78
25,18:54,7,0,85,63,29.78
25,19:54,7,0,81,61,29.83
25,20:54,7,0,81,58,29.85
25,21:54,7,0,80,56,29.88
25,22:54,7,0,79,52,29.89
25,23:54,7,0,78,42,29.89
26,0:54,7,1,77,48,29.9
26,1:54,7,1,75,48,29.91
26,2:54,7,1,74,48,29.91
26,3:54,7,1,73,50,29.93
26,4:54,7,1,72,52,29.95
26,5:54,7,1,73,50,29.96
26,6:54,7,1,74,50,29.97
26,7:54,7,1,76,47,29.96
26,8:54,7,1,78,43,29.96
26,9:54,7,1,75,50,29.96
26,10:54,7,1,78,45,29.96
26,11:54,7,1,80,42,29.95
26,12:54,7,1,83,33,29.93
26,13:54,7,1,82,37,29.93
26,14:54,7,1,80,41,29.92
26,15:54,7,1,79,42,29.92
26,16:54,7,1,80,41,29.92
26,17:54,7,1,78,43,29.92
26,18:54,7,1,77,45,29.93
26,19:54,7,1,75,46,29.93
26,20:54,7,1,75,46,29.94
26,21:54,7,1,74,50,29.95
26,22:54,7,1,73,51,29.94
26,23:54,7,1,71,57,29.94
27,0:54,7,2,70,59,29.94
27,1:54,7,2,70,59,29.94
27,2:54,7,2,68,65,29.93
27,3:54,7,2,68,63,29.93
27,4:54,7,2,68,63,29.93
27,5:54,7,2,70,59,29.94
27,6:54,7,2,72,55,29.94
27,7:54,7,2,76,43,29.93
27,8:54,7,2,78,40,29.93
27,9:54,7,2,79,36,29.91
27,10:54,7,2,78,40,29.92
27,11:54,7,2,82,34,29.91
27,12:54,7,2,82,37,29.88
27,13:54,7,2,79,39,29.89
27,14:54,7,2,76,50,29.89
27,15:54,7,2,72,61,29.89
27,16:54,7,2,72,64,29.88
27,17:54,7,2,70,71,29.88
27,18:54,7,2,68,73,29.88
27,19:54,7,2,67,76,29.89
27,20:54,7,2,66,81,29.89
27,21:54,7,2,68,78,29.89
27,22:54,7,2,68,76,29.89
27,23:54,7,2,71,68,29.89
28,0:54,7,3,70,71,29.88
28,1:54,7,3,72,66,29.88
28,2:54,7,3,68,76,29.88
28,3:54,7,3,67,79,29.87
28,4:54,7,3,68,78,29.87
28,5:54,7,3,70,76,29.88
28,6:54,7,3,75,71,29.88
28,7:54,7,3,77,71,29.87
28,8:54,7,3,78,71,29.86
28,9:54,7,3,80,69,29.85
28,10:54,7,3,84,63,29.84
28,11:54,7,3,86,55,29.84
28,12:54,7,3,86,57,29.82
28,13:54,7,3,87,55,29.8
28,14:54,7,3,87,55,29.79
28,15:54,7,3,86,57,29.77
28,16:54,7,3,84,61,29.75
28,17:54,7,3,81,69,29.75
28,18:54,7,3,79,74,29.77
28,19:54,7,3,78,79,29.78
28,20:54,7,3,77,88,29.8
28,21:54,7,3,77,90,29.8
28,22:54,7,3,75,94,29.78
28,23:54,7,3,75,90,29.78
29,0:54,7,4,74,91,29.78
29,1:54,7,4,75,84,29.77
29,2:54,7,4,75,79,29.78
29,3:54,7,4,74,82,29.79
29,4:54,7,4,75,76,29.81
29,5:54,7,4,76,69,29.83
29,6:54,7,4,80,56,29.84
29,7:54,7,4,82,55,29.85
29,8:54,7,4,84,48,29.85
29,9:54,7,4,86,48,29.84
29,10:54,7,4,88,36,29.84
29,11:54,7,4,89,34,29.84
29,12:54,7,4,90,29,29.83
29,13:54,7,4,90,28,29.83
29,14:54,7,4,91,26,29.83
29,15:54,7,4,89,30,29.83
29,16:54,7,4,90,34,29.82
29,17:54,7,4,89,36,29.84
29,18:54,7,4,85,46,29.85
29,19:54,7,4,84,44,29.85
29,20:54,7,4,83,49,29.87
29,21:54,7,4,82,53,29.88
29,22:54,7,4,79,65,29.88
29,23:54,7,4,79,62,29.88
30,0:54,7,5,78,67,29.88
30,1:54,7,5,74,76,29.88
30,2:54,7,5,73,79,29.85
30,3:54,7,5,78,50,29.87
30,4:54,7,5,76,52,29.88
30,5:54,7,5,76,48,29.91
30,6:54,7,5,77,43,29.92
30,7:54,7,5,79,41,29.93
30,8:54,7,5,82,37,29.93
30,9:54,7,5,83,32,29.93
30,10:54,7,5,85,30,29.93
30,11:54,7,5,87,31,29.94
30,12:54,7,5,86,31,29.95
30,13:54,7,5,87,31,29.95
30,14:54,7,5,85,32,29.96
30,15:54,7,5,87,30,29.97
30,16:54,7,5,85,32,29.98
30,17:54,7,5,84,33,30
30,18:54,7,5,81,39,30.02
30,19:54,7,5,80,41,30.06
30,20:54,7,5,78,45,30.09
30,21:54,7,5,77,47,30.1
30,22:54,7,5,75,54,30.12
30,23:54,7,5,74,56,30.12
31,0:54,7,6,73,57,30.13
31,1:54,7,6,72,59,30.13
31,2:54,7,6,72,57,30.14
31,3:54,7,6,70,61,30.15
31,4:54,7,6,70,61,30.15
31,5:54,7,6,71,61,30.16
31,6:54,7,6,75,54,30.16
31,7:54,7,6,78,50,30.16
31,8:54,7,6,81,41,30.16
31,9:54,7,6,82,40,30.14
31,10:54,7,6,80,44,30.13
31,11:54,7,6,83,38,30.11
31,12:54,7,6,79,47,30.1
31,13:54,7,6,79,45,30.08
31,14:54,7,6,79,45,30.07
31,15:54,7,6,79,52,30.06
31,16:54,7,6,84,43,30.05
31,17:54,7,6,80,52,30.05
31,18:54,7,6,82,37,30.06
31,19:54,7,6,81,41,30.06
31,20:54,7,6,76,54,30.06
31,21:54,7,6,75,64,30.06
31,22:54,7,6,76,60,30.06
31,23:54,7,6,76,60,30.04
1,0:54,8,0,76,60,30.02
1,1:54,8,0,73,69,30.03
1,2:54,8,0,76,56,30.01
1,3:54,8,0,75,60,30.02
1,4:54,8,0,71,81,30.03
1,5:54,8,0,72,79,30.02
1,6:54,8,0,74,79,30.02
1,7:54,8,0,76,69,30.01
1,8:54,8,0,76,64,29.99
1,9:54,8,0,83,49,29.97
1,10:54,8,0,83,48,29.95
1,11:54,8,0,83,46,29.93
1,12:54,8,0,81,51,29.91
1,13:54,8,0,79,56,29.9
1,14:54,8,0,80,58,29.88
1,15:54,8,0,77,66,29.88
1,16:54,8,0,75,74,29.86
1,17:54,8,0,74,74,29.85
1,18:54,8,0,72,79,29.84
1,19:54,8,0,72,82,29.85
1,20:54,8,0,71,84,29.85
1,21:54,8,0,70,87,29.83
1,22:54,8,0,69,90,29.83
1,23:54,8,0,70,87,29.81
2,0:54,8,1,69,90,29.81
2,1:54,8,1,69,93,29.81
2,2:54,8,1,69,90,29.8
2,3:54,8,1,70,87,29.8
2,4:54,8,1,69,90,29.8
2,5:54,8,1,71,84,29.8
2,6:54,8,1,72,82,29.81
2,7:54,8,1,73,79,29.81
2,8:54,8,1,79,65,29.8
2,9:54,8,1,83,59,29.78
2,10:54,8,1,85,51,29.76
2,11:54,8,1,90,44,29.75
2,12:54,8,1,90,44,29.75
2,13:54,8,1,90,44,29.73
2,14:54,8,1,92,40,29.72
2,15:54,8,1,92,40,29.72
2,16:54,8,1,92,40,29.73
2,17:54,8,1,83,65,29.75
2,18:54,8,1,84,63,29.77
2,19:54,8,1,83,65,29.79
2,20:54,8,1,83,63,29.81
2,21:54,8,1,83,63,29.82
2,22:54,8,1,82,56,29.83
2,23:54,8,1,80,54,29.85
3,0:54,8,2,78,56,29.86
3,1:54,8,2,76,62,29.88
3,2:54,8,2,75,64,29.89
3,3:54,8,2,74,67,29.92
3,4:54,8,2,73,66,29.95
3,5:54,8,2,73,64,29.96
3,6:54,8,2,77,56,29.95
3,7:54,8,2,79,54,29.97
3,8:54,8,2,78,56,29.98
3,9:54,8,2,80,54,30
3,10:54,8,2,79,56,30.01
3,11:54,8,2,78,56,30
3,12:54,8,2,78,60,29.99
3,13:54,8,2,78,58,29.97
3,14:54,8,2,78,60,29.96
3,15:54,8,2,75,74,29.96
3,16:54,8,2,73,79,29.96
3,17:54,8,2,72,82,29.96
3,18:54,8,2,69,90,29.98
3,19:54,8,2,69,90,29.97
3,20:54,8,2,75,71,29.99
3,21:54,8,2,76,72,30.01
3,22:54,8,2,75,76,30.03
3,23:54,8,2,74,79,30.03
4,0:54,8,3,71,84,30.02
4,1:54,8,3,72,82,30.02
4,2:54,8,3,70,84,30.02
4,3:54,8,3,71,79,30.02
4,4:54,8,3,70,84,30.03
4,5:54,8,3,73,79,30.04
4,6:54,8,3,77,71,30.04
4,7:54,8,3,83,55,30.04
4,8:54,8,3,88,46,30.03
4,9:54,8,3,91,42,30.02
4,10:54,8,3,93,38,30.01
4,11:54,8,3,95,34,30
4,12:54,8,3,96,31,29.99
4,13:54,8,3,97,32,29.98
4,14:54,8,3,97,32,29.97
4,15:54,8,3,92,46,29.96
4,16:54,8,3,90,48,29.96
4,17:54,8,3,88,52,29.98
4,18:54,8,3,84,59,29.99
4,19:54,8,3,82,65,30.02
4,20:54,8,3,81,67,30.03
4,21:54,8,3,81,69,30.03
4,22:54,8,3,78,76,30.04
4,23:54,8,3,78,74,30.04
5,0:54,8,4,75,84,30.03
5,1:54,8,4,75,88,30.02
5,2:54,8,4,77,79,30.03
5,3:54,8,4,76,82,30.04
5,4:54,8,4,77,82,30.05
5,5:54,8,4,78,76,30.06
5,6:54,8,4,81,69,30.07
5,7:54,8,4,83,63,30.08
5,8:54,8,4,88,54,30.08
5,9:54,8,4,89,48,30.09
5,10:54,8,4,90,45,30.09
5,11:54,8,4,88,50,30.09
5,12:54,8,4,91,47,30.08
5,13:54,8,4,90,47,30.06
5,14:54,8,4,88,50,30.07
5,15:54,8,4,75,83,30.1
5,16:54,8,4,73,90,30.12
5,17:54,8,4,76,88,30.12
5,18:54,8,4,77,85,30.11
5,19:54,8,4,80,71,30.13
5,20:54,8,4,76,82,30.14
5,21:54,8,4,78,76,30.15
5,22:54,8,4,74,88,30.15
5,23:54,8,4,75,84,30.15
6,0:54,8,5,75,88,30.15
6,1:54,8,5,75,88,30.16
6,2:54,8,5,76,85,30.17
6,3:54,8,5,76,85,30.17
6,4:54,8,5,74,91,30.19
6,5:54,8,5,77,82,30.2
6,6:54,8,5,79,79,30.2
6,7:54,8,5,83,72,30.2
6,8:54,8,5,84,67,30.19
6,9:54,8,5,87,63,30.19
6,10:54,8,5,89,55,30.17
6,11:54,8,5,91,50,30.16
6,12:54,8,5,95,43,30.14
6,13:54,8,5,93,44,30.13
6,14:54,8,5,91,49,30.11
6,15:54,8,5,93,44,30.1
6,16:54,8,5,93,44,30.09
6,17:54,8,5,88,52,30.1
6,18:54,8,5,84,57,30.12
6,19:54,8,5,81,67,30.13
6,20:54,8,5,81,69,30.14
6,21:54,8,5,81,72,30.15
6,22:54,8,5,80,71,30.15
6,23:54,8,5,79,77,30.14
7,0:54,8,6,79,79,30.13
7,1:54,8,6,78,82,30.13
7,2:54,8,6,78,82,30.12
7,3:54,8,6,77,85,30.12
7,4:54,8,6,77,85,30.12
7,5:54,8,6,79,82,30.13
7,6:54,8,6,81,74,30.12
7,7:54,8,6,84,70,30.13
7,8:54,8,6,88,59,30.11
7,9:54,8,6,91,52,30.11
7,10:54,8,6,93,47,30.08
7,11:54,8,6,94,44,30.05
7,12:54,8,6,96,41,30.03
7,13:54,8,6,95,40,30.01
7,14:54,8,6,98,36,29.99
7,15:54,8,6,95,40,29.98
7,16:54,8,6,93,44,29.98
7,17:54,8,6,91,52,29.98
7,18:54,8,6,79,89,30.03
7,19:54,8,6,79,85,30.02
7,20:54,8,6,80,82,30.02
7,21:54,8,6,80,82,30.01
7,22:54,8,6,80,79,30.01
7,23:54,8,6,79,79,30.01
8,0:54,8,0,79,79,29.99
8,1:54,8,0,79,79,29.99
8,2:54,8,0,78,82,29.98
8,3:54,8,0,79,79,29.98
8,4:54,8,0,79,77,29.98
8,5:54,8,0,79,77,29.99
8,6:54,8,0,81,72,29.99
8,7:54,8,0,85,65,29.98
8,8:54,8,0,88,59,29.97
8,9:54,8,0,91,52,29.95
8,10:54,8,0,93,47,29.94
8,11:54,8,0,97,39,29.92
8,12:54,8,0,95,40,29.89
8,13:54,8,0,97,39,29.87
8,14:54,8,0,96,41,29.86
8,15:54,8,0,95,44,29.84
8,16:54,8,0,92,49,29.84
8,17:54,8,0,89,53,29.84
8,18:54,8,0,86,61,29.85
8,19:54,8,0,84,67,29.85
8,20:54,8,0,83,67,29.85
8,21:54,8,0,81,74,29.85
8,22:54,8,0,81,74,29.86
8,23:54,8,0,79,85,29.85
9,0:54,8,1,80,79,29.84
9,1:54,8,1,80,79,29.83
9,2:54,8,1,80,79,29.82
9,3:54,8,1,81,74,29.83
9,4:54,8,1,81,74,29.83
9,5:54,8,1,82,74,29.84
9,6:54,8,1,84,67,29.85
9,7:54,8,1,85,65,29.85
9,8:54,8,1,87,61,29.85
9,9:54,8,1,93,50,29.85
9,10:54,8,1,93,47,29.84
9,11:54,8,1,95,44,29.83
9,12:54,8,1,97,40,29.81
9,13:54,8,1,79,89,29.85
9,14:54,8,1,87,67,29.84
9,15:54,8,1,89,53,29.85
9,16:54,8,1,90,47,29.85
9,17:54,8,1,79,88,29.88
9,18:54,8,1,81,77,29.9
9,19:54,8,1,72,94,29.96
9,20:54,8,1,69,93,29.98
9,21:54,8,1,68,93,29.99
9,22:54,8,1,67,93,30.01
9,23:54,8,1,67,91,30.01
10,0:54,8,2,67,93,30.01
10,1:54,8,2,67,91,30.03
10,2:54,8,2,67,87,30.03
10,3:54,8,2,66,90,30.03
10,4:54,8,2,66,87,30.06
10,5:54,8,2,66,90,30.07
10,6:54,8,2,66,90,30.08
10,7:54,8,2,68,84,30.08
10,8:54,8,2,69,81,30.08
10,9:54,8,2,70,79,30.08
10,10:54,8,2,69,78,30.08
10,11:54,8,2,70,76,30.07
10,12:54,8,2,72,71,30.06
10,13:54,8,2,71,73,30.05
10,14:54,8,2,71,73,30.03
10,15:54,8,2,70,79,30.02
10,16:54,8,2,69,81,30.01
10,17:54,8,2,67,87,30
10,18:54,8,2,66,90,30.01
10,19:54,8,2,66,90,30.02
10,20:54,8,2,66,90,30.02
10,21:54,8,2,66,90,30.01
10,22:54,8,2,67,91,30
10,23:54,8,2,67,91,30
11,0:54,8,3,67,91,29.98
11,1:54,8,3,66,93,29.97
11,2:54,8,3,66,93,29.95
11,3:54,8,3,66,93,29.93
11,4:54,8,3,66,96,29.93
11,5:54,8,3,68,93,29.93
11,6:54,8,3,69,90,29.92
11,7:54,8,3,69,87,29.92
11,8:54,8,3,75,74,29.91
11,9:54,8,3,72,82,29.91
11,10:54,8,3,69,90,29.91
11,11:54,8,3,69,90,29.9
11,12:54,8,3,76,74,29.87
11,13:54,8,3,76,77,29.86
11,14:54,8,3,75,76,29.85
11,15:54,8,3,73,81,29.85
11,16:54,8,3,75,79,29.84
11,17:54,8,3,73,84,29.85
11,18:54,8,3,73,84,29.85
11,19:54,8,3,72,87,29.88
11,20:54,8,3,72,87,29.88
11,21:54,8,3,71,90,29.88
11,22:54,8,3,71,90,29.88
11,23:54,8,3,72,87,29.89
12,0:54,8,4,73,71,29.88
12,1:54,8,4,72,66,29.89
12,2:54,8,4,71,66,29.89
12,3:54,8,4,69,73,29.91
12,4:54,8,4,68,73,29.92
12,5:54,8,4,68,73,29.94
12,6:54,8,4,70,66,29.95
12,7:54,8,4,72,55,29.96
12,8:54,8,4,75,50,29.96
12,9:54,8,4,78,42,29.96
12,10:54,8,4,79,41,29.96
12,11:54,8,4,76,54,29.96
12,12:54,8,4,77,48,29.96
12,13:54,8,4,76,47,29.96
12,14:54,8,4,75,45,29.95
12,15:54,8,4,74,50,29.96
12,16:54,8,4,71,61,29.98
12,17:54,8,4,70,64,30
12,18:54,8,4,68,73,30.02
12,19:54,8,4,70,57,30.03
12,20:54,8,4,71,46,30.05
12,21:54,8,4,69,49,30.04
12,22:54,8,4,68,51,30.05
12,23:54,8,4,67,55,30.06
13,0:54,8,5,67,55,30.06
13,1:54,8,5,66,59,30.04
13,2:54,8,5,65,61,30.06
13,3:54,8,5,64,63,30.06
13,4:54,8,5,64,63,30.07
13,5:54,8,5,63,65,30.07
13,6:54,8,5,64,63,30.08
13,7:54,8,5,66,59,30.08
13,8:54,8,5,69,55,30.09
13,9:54,8,5,73,48,30.09
13,10:54,8,5,71,53,30.08
13,11:54,8,5,73,53,30.07
13,12:54,8,5,73,57,30.07
13,13:54,8,5,73,59,30.06
13,14:54,8,5,70,66,30.05
13,15:54,8,5,69,70,30.04
13,16:54,8,5,67,73,30.04
13,17:54,8,5,66,75,30.05
13,18:54,8,5,65,78,30.06
13,19:54,8,5,65,73,30.06
13,20:54,8,5,67,63,30.06
13,21:54,8,5,67,61,30.06
13,22:54,8,5,68,61,30.06
13,23:54,8,5,66,68,30.05
14,0:54,8,6,66,68,30.05
14,1:54,8,6,66,68,30.04
14,2:54,8,6,65,68,30.04
14,3:54,8,6,64,70,30.04
14,4:54,8,6,63,73,30.05
14,5:54,8,6,65,68,30.06
14,6:54,8,6,68,61,30.06
14,7:54,8,6,72,53,30.06
14,8:54,8,6,75,46,30.06
14,9:54,8,6,78,39,30.04
14,10:54,8,6,77,43,30.03
14,11:54,8,6,78,42,30.02
14,12:54,8,6,79,39,30.02
14,13:54,8,6,76,48,30.01
14,14:54,8,6,75,50,30.01
14,15:54,8,6,75,45,30.01
14,16:54,8,6,73,55,30.02
14,17:54,8,6,73,59,30.01
14,18:54,8,6,73,59,30.02
14,19:54,8,6,72,59,30.04
14,20:54,8,6,72,55,30.03
14,21:54,8,6,72,55,30.03
14,22:54,8,6,70,64,30.03
14,23:54,8,6,69,63,30.03
15,0:54,8,0,70,57,30.01
15,1:54,8,0,65,76,30.02
15,2:54,8,0,67,66,30.01
15,3:54,8,0,66,68,30.01
15,4:54,8,0,63,75,30.01
15,5:54,8,0,68,63,30.02
15,6:54,8,0,71,55,30.02
15,7:54,8,0,73,53,30.02
15,8:54,8,0,72,57,30.02
15,9:54,8,0,73,53,30.03
15,10:54,8,0,75,52,30.02
15,11:54,8,0,74,64,30.02
15,12:54,8,0,74,62,30.02
15,13:54,8,0,74,62,30.02
15,14:54,8,0,74,64,30.01
15,15:54,8,0,72,71,30.01
15,16:54,8,0,73,59,30.01
15,17:54,8,0,69,73,30.01
15,18:54,8,0,69,73,30.02
15,19:54,8,0,68,78,30.03
15,20:54,8,0,67,84,30.03
15,21:54,8,0,67,84,30.04
15,22:54,8,0,67,84,30.05
15,23:54,8,0,67,81,30.04
16,0:54,8,1,66,87,30.04
16,1:54,8,1,66,87,30.03
16,2:54,8,1,66,84,30.03
16,3:54,8,1,66,81,30.03
16,4:54,8,1,64,84,30.05
16,5:54,8,1,66,75,30.04
16,6:54,8,1,71,59,30.05
16,7:54,8,1,74,60,30.05
16,8:54,8,1,74,67,30.05
16,9:54,8,1,75,66,30.06
16,10:54,8,1,76,54,30.06
16,11:54,8,1,76,60,30.06
16,12:54,8,1,76,52,30.06
16,13:54,8,1,76,56,30.04
16,14:54,8,1,75,60,30.04
16,15:54,8,1,73,66,30.04
16,16:54,8,1,71,76,30.03
16,17:54,8,1,70,79,30.03
16,18:54,8,1,70,71,30.03
16,19:54,8,1,70,76,30.03
16,20:54,8,1,70,76,30.04
16,21:54,8,1,69,81,30.04
16,22:54,8,1,69,78,30.04
16,23:54,8,1,69,70,30.02
17,0:54,8,2,69,73,30.01
17,1:54,8,2,68,78,30
17,2:54,8,2,66,84,29.99
17,3:54,8,2,66,84,29.98
17,4:54,8,2,66,84,29.98
17,5:54,8,2,67,79,29.98
17,6:54,8,2,68,76,29.98
17,7:54,8,2,71,66,29.97
17,8:54,8,2,76,52,29.96
17,9:54,8,2,78,45,29.96
17,10:54,8,2,77,47,29.97
17,11:54,8,2,73,50,29.97
17,12:54,8,2,72,55,29.96
17,13:54,8,2,72,52,29.94
17,14:54,8,2,72,48,29.93
17,15:54,8,2,71,51,29.91
17,16:54,8,2,71,49,29.91
17,17:54,8,2,70,57,29.89
17,18:54,8,2,70,55,29.88
17,19:54,8,2,70,57,29.88
17,20:54,8,2,68,63,29.86
17,21:54,8,2,71,55,29.83
17,22:54,8,2,70,61,29.8
17,23:54,8,2,69,61,29.78
18,0:54,8,3,68,63,29.78
18,1:54,8,3,67,68,29.78
18,2:54,8,3,67,63,29.77
18,3:54,8,3,67,63,29.77
18,4:54,8,3,67,66,29.77
18,5:54,8,3,67,66,29.79
18,6:54,8,3,68,63,29.79
18,7:54,8,3,70,57,29.8
18,8:54,8,3,72,53,29.8
18,9:54,8,3,74,50,29.8
18,10:54,8,3,78,40,29.79
18,11:54,8,3,81,37,29.78
18,12:54,8,3,79,39,29.79
18,13:54,8,3,80,35,29.79
18,14:54,8,3,83,31,29.78
18,15:54,8,3,83,30,29.79
18,16:54,8,3,83,30,29.81
